-42.46667,171.18333,Watsons Creek
-42,172.51667,Watsons Creek
-43.93333,169.95,Watson Creek
-45.6,167.21667,Mount Watson
-42,172.56667,Mount Watson
-44.05,168.83333,Mount Watney
-45.55,170.71667,Watkin Creek
-44.06667,171.75,Waterton
-45.87235,170.52674,Water of Leith
-45.6,167.96667,Waterloo Peak
-45.75,168,Waterloo Burn
-41.65,173.16667,Water Hill
-39.4,176.53333,Waterfalls Stream
-39.98333,176.88333,Waterfalls Creek
-46.03333,168.81667,Waterfall Range
-50.8,166.3,Waterfall Inlet
-44.91667,168.05,Waterfall Creek
-43.53333,171.45,Waterfall Creek
-42.7,171.98333,Waterfall Creek
-42.18333,172.21667,Waterfall Creek
-41.48333,173.16667,Waterfall Creek
-40.88333,173,Waterfall Creek
-43.28333,171.15,Waterfall
-43.5,170.4,Wataroa Pass
-46.16667,169.65,The Wash Stream
-41.71667,173.1,Wash Stream
-46.13333,169.48333,Washpool Stream
-46.28333,169.96667,Washpool Creek
-45.73333,168.78333,Washpool Creek
-45.48333,169.31667,Washpool Creek
-45.58333,170.28333,Washpool
-42.9,172.71667,Washpen Stream
-43.5,171.78333,Washpen Creek
-43.13333,172.63333,Washpen Creek
-43.88333,170.55,Washdyke Stream
-42.08333,173.93333,Washdyke Stream
-44.35,171.28333,Washdyke Creek
-44.35,171.23333,Washdyke
-45.5,167.98333,Wash Creek
-42.1,172.2,Warwick River
-42.13333,172.23333,Warwick Junction
-45.71667,169.16667,Wart Hills
-44.1,168.9,The Wart
-42.73333,173.15,The Wart
-45.71667,170.58333,Warrington
-39.96667,175.46667,Warring
-39.96667,175.21667,Warrengate
-43.96667,169.01667,Warren Creek
-35.58333,174.3,Waro
-42.9,171.55,Warnocks Knob
-43.16667,171.05,Mount Warner
-41.18333,175.48333,Warleigh
-36.4,174.66667,Warkworth
-46.28333,169.58333,Warepa
-46.25,169.58333,Warepa
-39.23333,173.78333,Warea River
-39.23333,173.81667,Warea
-41.65,173.78333,Wards Peak
-41.61667,173.16667,Wards Pass Stream
-42.1,173.18333,Wards Pass
-41.61667,173.11667,Wards Pass
-41.29403,174.87226,Ward
-42.28333,173.36667,Warder
-43.85,169.78333,Ward Creek
-45.61667,167.18333,Mount Ward
-43.86667,169.83333,Mount Ward
-42.76667,173.18333,Mount Ward
-41.83333,174.13333,Ward
-42,172.33333,Warbeck Stream
-44.2,170.7,Waratah
-38.68333,174.76667,Wararoro
-37.21667,175.56667,Warahoe Stream
-41.61667,173.38333,Wantwood Creek
-41.63333,173.41667,Wantwood
-40.13333,176.53333,Wanstead
-41.35,172.11667,Wangapeka Valley
-41.43333,172.41667,Wangapeka Saddle
-41.31667,172.78333,Wangapeka River
-41.41667,172.65,Wangapeka
-43.03822,170.42233,Wanganui River
-39.93333,175,Wanganui River
-39.75,175.25,Wanganui County
-43.01667,170.5,Wanganui Bluff
-39.93333,175.05,Wanganui
-39.95,175.01667,Manawatu-Wanganui
-41.21667,173.45,Wangamoa Saddle
-46.25,170,Wangaloa Creek
-46.28333,169.91667,Wangaloa
-40.98333,175.68333,Wangaehu River
-41.33333,175.23333,Wangaehu
-42.6,173.1,Wandle River
-45.11667,170.98333,Cape Wanbrow
